100000 2 5
146 0.30539265 0.3740851 3
147 0.30539516 0.37405318 3
148 0.30562696 0.3739097 3
149 0.30552778 0.37377095 3
150 0.30547258 0.3737908 3
151 0.3054088 0.37395898 3
152 0.30549902 0.37370938 3
153 0.3055432 0.3738791 3
154 0.30542016 0.37373018 3
155 0.30536902 0.37390447 3
156 0.30544654 0.37392446 3
157 0.10257186 0.3937353 3
158 0.102574356 0.39347258 3
159 0.10250228 0.3934313 3
160 0.10246658 0.39346617 3
161 0.1025637 0.3934851 3
162 0.10251699 0.3934262 3
163 0.10252448 0.39342234 3
164 0.102473 0.39368257 3
165 0.10254844 0.39364195 3
166 0.10256288 0.39386484 3
167 0.1024857 0.39385256 3
168 0.10253082 0.39367285 3
169 0.10256616 0.3936482 3
170 0.23221011 0.6344275 5
171 0.23226969 0.63446367 5
172 0.23228079 0.63484406 5
173 0.23215018 0.63495654 5
174 0.23211835 0.63464767 5
175 0.23211852 0.6346818 5
176 0.23223348 0.6348394 5
177 0.2320642 0.63444906 5
178 0.23228154 0.6343051 5
179 0.2322285 0.6344572 5
180 0.23224203 0.6348985 5
181 0.23207198 0.6349503 5
182 0.23206556 0.6348775 5
183 0.08669985 0.12604395 3
184 0.08668537 0.1260796 3
185 0.08674128 0.12596059 3
186 0.08669094 0.12602086 3
187 0.086737454 0.12594503 3
188 0.08669273 0.12593056 3
189 0.08669355 0.12605767 3
190 0.08669618 0.12595834 3
191 0.086698145 0.1259952 3
192 0.086736165 0.1260275 3
193 0.08668232 0.12594034 3
194 0.08673267 0.12603137 3
195 0.08665356 0.12590167 3
196 0.63303834 0.46429503 7
197 0.63285846 0.4641395 7
198 0.6331283 0.46438155 7
199 0.63304794 0.4643843 7
200 0.63337916 0.46430907 7
201 0.6329276 0.46447474 7
202 0.6328041 0.46435937 7
203 0.63283396 0.46448532 7
204 0.6330679 0.46446034 7
205 0.6327676 0.46409506 7
206 0.6333938 0.46437714 7
207 0.6329799 0.4643341 7
208 0.63279814 0.4642731 7
209 0.64718324 0.43056133 7
210 0.64719176 0.4310027 7
211 0.64768845 0.4309937 7
212 0.6472655 0.4309173 7
213 0.6476968 0.43062076 7
214 0.6472687 0.4306501 7
215 0.6471577 0.4306137 7
216 0.64768803 0.43062586 7
217 0.6473611 0.4309344 7
218 0.6473723 0.43068206 7
219 0.6476492 0.4309484 7
220 0.64753574 0.43082842 7
221 0.64717245 0.4307307 7
222 0.79434806 0.56580496 2
223 0.79415554 0.56547666 2
224 0.79447734 0.56596315 2
225 0.7945839 0.5658121 2
226 0.79418886 0.5657524 2
227 0.79467475 0.5656348 2
228 0.79431295 0.5657312 2
229 0.7939765 0.56542087 2
230 0.7944122 0.5656366 2
231 0.7941489 0.5655646 2
232 0.79447913 0.5656675 2
233 0.7943386 0.5658551 2
234 0.79428595 0.5655881 2
235 0.21777211 0.6115579 5
236 0.2179839 0.61179024 5
237 0.21787272 0.61202073 5
238 0.21780494 0.61213005 5
239 0.2177593 0.61210704 5
240 0.21775542 0.61211365 5
241 0.21785377 0.6115988 5
242 0.21791002 0.6117339 5
243 0.2178046 0.611595 5
244 0.21795952 0.6121673 5
245 0.217784 0.6120415 5
246 0.21783912 0.61175466 5
247 0.21798852 0.611819 5
248 0.7801117 0.53605795 2
249 0.78047764 0.5361109 2
250 0.78009635 0.53608 2
251 0.78047025 0.5355892 2
252 0.78050715 0.5361865 2
253 0.7801596 0.53585374 2
254 0.7798519 0.5360505 2
255 0.7799264 0.5357485 2
256 0.78014004 0.5358237 2
257 0.7802297 0.53559357 2
258 0.7798425 0.53569305 2
259 0.7804346 0.5359096 2
260 0.77984375 0.53584707 2
261 0.41886634 0.705533 5
262 0.41894388 0.70528847 5
263 0.41889277 0.70522094 5
264 0.41891736 0.70566297 5
265 0.41876194 0.7050343 5
266 0.41909337 0.7052253 5
267 0.41902736 0.70520186 5
268 0.41898352 0.70500034 5
269 0.41893947 0.7055398 5
270 0.4189747 0.7052401 5
271 0.4190847 0.70561546 5
272 0.41885713 0.7051125 5
273 0.41879785 0.70526993 5
274 0.11185797 0.22925112 3
275 0.11181141 0.22943358 3
276 0.11184473 0.22922271 3
277 0.11187371 0.22943312 3
278 0.111786366 0.22917059 3
279 0.111758545 0.22918932 3
280 0.11178118 0.22932257 3
281 0.11182112 0.22931153 3
282 0.111876 0.2292508 3
283 0.11181336 0.22944804 3
284 0.11186106 0.22940756 3
285 0.11186792 0.22920561 3
286 0.1118205 0.22921136 3
287 0.560202 0.7368133 6
288 0.560021 0.73611575 6
289 0.560148 0.7367793 6
290 0.55994457 0.73616856 6
291 0.56016976 0.73660624 6
292 0.56012166 0.73616016 6
293 0.5602033 0.7365461 6
294 0.5601025 0.7364653 6
295 0.56000954 0.73632 6
296 0.5602484 0.7366453 6
297 0.55995446 0.73634833 6
298 0.55992806 0.7368065 6
299 0.56015205 0.7362114 6
300 0.7915114 0.4599761 2
301 0.7917252 0.45999035 2
302 0.79120725 0.45974043 2
303 0.791597 0.46018338 2
304 0.7916422 0.45995334 2
305 0.7918185 0.46023217 2
306 0.79110855 0.45997748 2
307 0.7915967 0.46010607 2
308 0.7911448 0.45991385 2
309 0.79138803 0.46004924 2
310 0.7918474 0.45977142 2
311 0.7916558 0.45989177 2
312 0.79177505 0.46004257 2
313 0.6548289 0.37867078 7
314 0.65438783 0.3787186 7
315 0.6546556 0.37848902 7
316 0.654233 0.3784923 7
317 0.65429425 0.37875685 7
318 0.6546898 0.3787957 7
319 0.6545577 0.3788338 7
320 0.65470535 0.37876126 7
321 0.6546987 0.37843722 7
322 0.6547588 0.37875435 7
323 0.6545223 0.37878907 7
324 0.6546316 0.3785661 7
325 0.6547106 0.37885877 7
326 0.78827953 0.977243 1
327 0.7887963 0.976496 1
328 0.78868693 0.97728413 1
329 0.7882789 0.9773951 1
330 0.7889769 0.97688055 1
331 0.788812 0.9768038 1
332 0.7883609 0.9774914 1
333 0.7883429 0.9771048 1
334 0.78900814 0.97661996 1
335 0.78873855 0.9765659 1
336 0.7884117 0.97730154 1
337 0.7886767 0.9769617 1
338 0.7884923 0.977245 1
339 0.5508688 0.5932066 7
340 0.55138016 0.5928578 7
341 0.5512067 0.5928307 7
342 0.5513352 0.5928471 7
343 0.55129594 0.59296334 7
344 0.5510103 0.5928012 7
345 0.5508757 0.5928128 7
346 0.5513957 0.5930548 7
347 0.55088794 0.59322715 7
348 0.5513223 0.5931241 7
349 0.5512273 0.5933229 7
350 0.55097616 0.59304947 7
351 0.5510621 0.5931385 7
352 0.50238544 0.23491983 4
353 0.5025159 0.23480673 4
354 0.5027703 0.23485595 4
355 0.502548 0.23494706 4
356 0.502694 0.23501627 4
357 0.50238013 0.23497072 4
358 0.50242525 0.23493886 4
359 0.502746 0.2350721 4
360 0.50262696 0.2350656 4
361 0.5024594 0.23489554 4
362 0.50239587 0.23480704 4
363 0.5025318 0.23495091 4
364 0.5024615 0.23484918 4
365 0.3221377 0.14160779 3
366 0.32217643 0.14176896 3
367 0.32212692 0.14173144 3
368 0.32198507 0.14166811 3
369 0.3221897 0.14168745 3
370 0.32198706 0.14163338 3
371 0.3220846 0.14156905 3
372 0.3221258 0.14159769 3
373 0.3219273 0.1416143 3
374 0.32218486 0.14167339 3
375 0.3219062 0.14171328 3
376 0.32207865 0.14177568 3
377 0.3221066 0.14166658 3
378 0.5427059 0.21862808 4
379 0.54247195 0.21863973 4
380 0.54283553 0.21868223 4
381 0.54277694 0.21866432 4
382 0.54243785 0.21875899 4
383 0.542436 0.2187228 4
384 0.5423942 0.21878016 4
385 0.5427276 0.21870355 4
386 0.54242843 0.2186381 4
387 0.5427928 0.21854217 4
388 0.5426157 0.21875384 4
389 0.5428254 0.21851464 4
390 0.5423389 0.2186066 4
391 0.32468837 0.73655415 5
392 0.32466573 0.7367267 5
393 0.32448533 0.7361862 5
394 0.32449704 0.73617876 5
395 0.3244962 0.7363047 5
396 0.32470298 0.7360493 5
397 0.32451427 0.7361738 5
398 0.32445392 0.7364143 5
399 0.32461286 0.7364346 5
400 0.3244685 0.7363601 5
401 0.32462108 0.7361023 5
402 0.32466045 0.73636425 5
403 0.3245234 0.7364243 5
404 0.68816996 0.85440195 6
405 0.68805206 0.8545523 6
406 0.6881125 0.85395783 6
407 0.6884293 0.8546388 6
408 0.68849957 0.85403746 6
409 0.68825835 0.85398686 6
410 0.6884945 0.8538214 6
411 0.6884961 0.8546631 6
412 0.6879269 0.85421336 6
413 0.6878244 0.8541147 6
414 0.6878806 0.8544318 6
415 0.68850785 0.8545183 6
416 0.688393 0.8546652 6
417 0.08710612 0.60623723 3
418 0.087124705 0.6067526 3
419 0.087043405 0.60626906 3
420 0.087092794 0.60667044 3
421 0.08709064 0.60616434 3
422 0.08710171 0.606766 3
423 0.08706554 0.60640866 3
424 0.08707656 0.6063133 3
425 0.08710243 0.60617405 3
426 0.08704165 0.60674495 3
427 0.087130405 0.6064086 3
428 0.08704586 0.6065164 3
429 0.08704654 0.6061609 3
430 0.8576076 0.2599017 2
431 0.85827017 0.259632 2
432 0.8580176 0.25981498 2
433 0.8578568 0.2599238 2
434 0.8575634 0.2598194 2
435 0.85751736 0.25994757 2
436 0.8579781 0.25986993 2
437 0.85808337 0.25972098 2
438 0.8582956 0.25988662 2
439 0.8583663 0.25988206 2
440 0.85789466 0.25984922 2
441 0.8580984 0.2596949 2
442 0.85817087 0.25990444 2
443 0.63038015 0.4022449 7
444 0.63044834 0.4021885 7
445 0.63029027 0.40217152 7
446 0.6304529 0.40236884 7
447 0.63075507 0.40231824 7
448 0.6303103 0.40251678 7
449 0.6308355 0.40240774 7
450 0.6306206 0.4023548 7
451 0.6308096 0.40253222 7
452 0.6306472 0.40222237 7
453 0.63083386 0.4025793 7
454 0.6307842 0.40250325 7
455 0.6308973 0.4021795 7
456 0.62451893 0.75567865 6
457 0.6243102 0.7562705 6
458 0.6248699 0.75621897 6
459 0.6245593 0.7560416 6
460 0.6246638 0.75615156 6
461 0.6243242 0.7560456 6
462 0.6246202 0.7558177 6
463 0.62487835 0.7562335 6
464 0.6243461 0.75562906 6
465 0.62480617 0.7559533 6
466 0.6248715 0.75620735 6
467 0.6244249 0.75568146 6
468 0.6248871 0.7560353 6
469 0.29416716 0.79846036 5
470 0.29409 0.79807526 5
471 0.29392734 0.7983314 5
472 0.29407352 0.79828036 5
473 0.29412764 0.7987095 5
474 0.2941926 0.79838026 5
475 0.29419303 0.7986013 5
476 0.29420736 0.79861456 5
477 0.29408494 0.79849386 5
478 0.29399914 0.7981187 5
479 0.29400468 0.7982879 5
480 0.294179 0.79850155 5
481 0.29394504 0.79853433 5
482 0.23933905 0.1499664 3
483 0.2392074 0.14991994 3
484 0.23932184 0.14991567 3
485 0.23930302 0.1498895 3
486 0.23939891 0.14994831 3
487 0.2393123 0.14989306 3
488 0.23936296 0.14996882 3
489 0.23922016 0.15004022 3
490 0.23925006 0.14995684 3
491 0.23939702 0.14985298 3
492 0.23939806 0.15001361 3
493 0.2392138 0.14989154 3
494 0.23938127 0.1499522 3
495 0.88214976 0.5060676 2
496 0.8819315 0.5058264 2
497 0.88159305 0.5059429 2
498 0.881749 0.5059284 2
499 0.881643 0.5057045 2
500 0.88229406 0.5058756 2
501 0.8816604 0.5061722 2
502 0.8818597 0.505879 2
503 0.8823614 0.5057123 2
504 0.88159156 0.5057048 2
505 0.8816014 0.5060887 2
506 0.88162845 0.50603586 2
507 0.8816504 0.5056958 2
508 0.52429694 0.3133768 4
509 0.524243 0.31364846 4
510 0.52424896 0.31347793 4
511 0.5242213 0.3135689 4
512 0.52451175 0.31358787 4
513 0.5245011 0.3134874 4
514 0.524171 0.31363842 4
515 0.52423257 0.3134524 4
516 0.52448934 0.3136244 4
517 0.5242942 0.31357694 4
518 0.5245512 0.31343353 4
519 0.524134 0.31366733 4
520 0.52461237 0.31360456 4
521 0.07806617 0.18916698 3
522 0.07803033 0.18927717 3
523 0.078069516 0.18928267 3
524 0.07808569 0.18918984 3
525 0.07804728 0.18918167 3
526 0.07802387 0.18930502 3
527 0.07804715 0.18910944 3
528 0.078078605 0.1892172 3
529 0.07808905 0.18910329 3
530 0.078075856 0.18917395 3
531 0.07802879 0.18920493 3
532 0.078030616 0.1891363 3
533 0.078059904 0.18918735 3
534 0.3970217 0.82336617 5
535 0.39709067 0.823793 5
536 0.39721498 0.8234123 5
537 0.39718872 0.8234008 5
538 0.39708167 0.8234414 5
539 0.3970277 0.8234582 5
540 0.39696735 0.8232971 5
541 0.39699358 0.823773 5
542 0.39730895 0.82321805 5
543 0.39700687 0.82328445 5
544 0.3972565 0.82318366 5
545 0.39723295 0.8234982 5
546 0.3969062 0.82310766 5
547 0.49095523 0.14832771 4
548 0.49119177 0.1483612 4
549 0.49106616 0.14847417 4
550 0.49110636 0.14830875 4
551 0.49120706 0.14834495 4
552 0.49123907 0.14835696 4
553 0.49129322 0.14841169 4
554 0.49130204 0.14831056 4
555 0.4908011 0.14848529 4
556 0.4909482 0.14841324 4
557 0.4908497 0.14827262 4
558 0.49112394 0.14846534 4
559 0.49116805 0.1483365 4
560 0.7733606 0.42558536 2
561 0.7727287 0.42521402 2
562 0.77266103 0.42525527 2
563 0.772923 0.42562857 2
564 0.7729023 0.42554006 2
565 0.7731722 0.42523804 2
566 0.7728198 0.42544967 2
567 0.77337503 0.42521524 2
568 0.77326596 0.42559248 2
569 0.7727 0.42559066 2
570 0.7726168 0.42534688 2
571 0.77324384 0.42518872 2
572 0.77298015 0.42553133 2
573 0.84255517 0.86205435 1
574 0.8427922 0.8618439 1
575 0.8429303 0.86191916 1
576 0.842838 0.86188376 1
577 0.8427703 0.86242396 1
578 0.84282315 0.8619214 1
579 0.84247124 0.8623811 1
580 0.84260535 0.8618789 1
581 0.8423289 0.8624462 1
582 0.84261084 0.8622711 1
583 0.84227353 0.86193436 1
584 0.8429318 0.86216825 1
585 0.8423067 0.8624182 1
586 0.6709143 0.30909494 7
587 0.6706135 0.30915087 7
588 0.67117226 0.30922005 7
589 0.67112905 0.30929914 7
590 0.67080075 0.30931088 7
591 0.6705495 0.3090098 7
592 0.6706292 0.3091234 7
593 0.67065054 0.309322 7
594 0.6708301 0.30935904 7
595 0.67083114 0.30926716 7
596 0.6710671 0.309204 7
597 0.6706164 0.30915418 7
598 0.6708421 0.3093164 7
599 0.61036366 0.3245892 7
600 0.61069065 0.3244393 7
601 0.6107273 0.32456923 7
602 0.61065125 0.32425392 7
603 0.6108574 0.32425657 7
604 0.610478 0.32454407 7
605 0.61086184 0.32447064 7
606 0.6109112 0.32435903 7
607 0.61049986 0.32453573 7
608 0.6104424 0.32458383 7
609 0.61041677 0.32452333 7
610 0.6106811 0.3245679 7
611 0.61040795 0.32451335 7
612 0.49251577 0.11992495 4
613 0.492735 0.11983057 4
614 0.49280763 0.11980691 4
615 0.49270222 0.11993892 4
616 0.49266076 0.119929366 4
617 0.492862 0.11980914 4
618 0.4928679 0.119791634 4
619 0.49268878 0.11991062 4
620 0.49289542 0.11983936 4
621 0.49253637 0.11988939 4
622 0.49293303 0.11988311 4
623 0.49288273 0.119915724 4
624 0.492859 0.1198532 4
625 0.10144911 0.43856582 3
626 0.101397194 0.43872082 3
627 0.10145719 0.43885604 3
628 0.1014267 0.43873528 3
629 0.1014345 0.4388281 3
630 0.10141312 0.4389843 3
631 0.1013562 0.43882152 3
632 0.10137098 0.43869698 3
633 0.101419546 0.43880826 3
634 0.1013516 0.43878672 3
635 0.10145744 0.43884128 3
636 0.101370886 0.4385164 3
637 0.10139617 0.43871617 3
638 0.5587377 0.837978 6
639 0.55859023 0.83768713 6
640 0.5585592 0.838014 6
641 0.5584903 0.8378367 6
642 0.55836064 0.8379235 6
643 0.5584564 0.8377249 6
644 0.55864817 0.83785474 6
645 0.5586979 0.8383937 6
646 0.5585499 0.8378069 6
647 0.5584411 0.837737 6
648 0.55840755 0.8381444 6
649 0.55846596 0.8381709 6
650 0.5583347 0.83857733 6
651 0.6482057 0.3314363 7
652 0.648554 0.33145386 7
653 0.64849955 0.33142602 7
654 0.64863026 0.33130902 7
655 0.64880997 0.33147177 7
656 0.6487649 0.3315555 7
657 0.64833593 0.33162794 7
658 0.64820635 0.33142418 7
659 0.6484589 0.33133537 7
660 0.6486265 0.3312576 7
661 0.6483276 0.33132657 7
662 0.6485794 0.33136755 7
663 0.6483141 0.33161458 7
664 0.10387391 0.3572996 3
665 0.10388417 0.3572991 3
666 0.10391432 0.35731223 3
667 0.10391771 0.3573551 3
668 0.10387327 0.3572965 3
669 0.10388631 0.35737926 3
670 0.10393148 0.35710242 3
671 0.1039133 0.35714766 3
672 0.10386687 0.35728267 3
673 0.10384018 0.35720828 3
674 0.10385415 0.35722515 3
675 0.10388859 0.35739025 3
676 0.10382361 0.3571912 3
677 0.10012521 0.20825142 3
678 0.10014459 0.20825921 3
679 0.100140914 0.20836574 3
680 0.10016323 0.20845264 3
681 0.100159824 0.20819072 3
682 0.10011668 0.20843498 3
683 0.10009727 0.20827086 3
684 0.100081034 0.20842488 3
685 0.10008204 0.20836481 3
686 0.10010187 0.20830049 3
687 0.100101076 0.20832309 3
688 0.100074075 0.20840788 3
689 0.100160375 0.20839088 3
690 0.19664556 0.6406282 5
691 0.19675212 0.64040595 5
692 0.19669412 0.64031416 5
693 0.19663887 0.6406437 5
694 0.1967081 0.6406173 5
695 0.19672652 0.64025575 5
696 0.19664532 0.6408528 5
697 0.19666407 0.64056915 5
698 0.19670627 0.6402889 5
699 0.19678223 0.64072156 5
700 0.19660862 0.6405982 5
701 0.19662564 0.6408166 5
702 0.19666156 0.6406001 5
703 0.6584015 0.4676567 7
704 0.65801406 0.46753433 7
705 0.65840065 0.46726957 7
706 0.657967 0.46733707 7
707 0.6581111 0.46730387 7
708 0.6585987 0.46761236 7
709 0.65859866 0.4676409 7
710 0.6583836 0.46766317 7
711 0.6586034 0.46769124 7
712 0.65821946 0.46762407 7
713 0.6582004 0.46769977 7
714 0.65835494 0.4673087 7
715 0.65803856 0.46763018 7
716 0.11837355 0.21076313 3
717 0.11844653 0.21077907 3
718 0.11843811 0.21068047 3
719 0.1183974 0.21066321 3
720 0.11844083 0.2105939 3
721 0.11849982 0.2106002 3
722 0.1184656 0.21059956 3
723 0.11836397 0.21081294 3
724 0.11843782 0.21083246 3
725 0.11842455 0.21082397 3
726 0.11850155 0.21072654 3
727 0.11840873 0.21078621 3
728 0.11837627 0.21081041 3
729 0.30148432 0.25576273 3
730 0.30153215 0.25553218 3
731 0.30172524 0.25561666 3
732 0.30165344 0.2555135 3
733 0.3016095 0.255753 3
734 0.30158493 0.25571555 3
735 0.30170965 0.25568992 3
736 0.30174708 0.255743 3
737 0.3015426 0.25579903 3
738 0.30153298 0.255664 3
739 0.3016134 0.2557732 3
740 0.3015942 0.255744 3
741 0.30172503 0.2557036 3
742 0.30002803 0.59621936 3
743 0.30008373 0.5964638 3
744 0.30023348 0.59629565 3
745 0.30022332 0.596482 3
746 0.2999624 0.59675467 3
747 0.29994702 0.59651786 3
748 0.30008152 0.5963384 3
749 0.29995054 0.5964305 3
750 0.30002454 0.5966581 3
751 0.30000225 0.5965143 3
752 0.29996547 0.5966813 3
753 0.30004656 0.5963807 3
754 0.30003846 0.5966496 3
755 0.5434385 0.6197396 7
756 0.54332036 0.619894 7
757 0.5433941 0.6201637 7
758 0.5433927 0.61951077 7
759 0.5435378 0.6197606 7
760 0.5431528 0.61990047 7
761 0.5434971 0.61989605 7
762 0.54309225 0.61964285 7
763 0.54330474 0.61976975 7
764 0.5431106 0.6199085 7
765 0.54348946 0.61982673 7
766 0.54319394 0.61954767 7
767 0.54343957 0.61992705 7
768 0.182173 0.65658903 1
769 0.18220164 0.65612334 1
770 0.18227196 0.65627515 1
771 0.18228689 0.65670925 1
772 0.18233597 0.6560999 1
773 0.18233989 0.65667355 1
774 0.182299 0.6563018 1
775 0.18221019 0.6560805 1
776 0.18230534 0.6563037 1
777 0.18235369 0.65655446 1
778 0.1823227 0.6567119 1
779 0.18233018 0.65662444 1
780 0.18229818 0.65630263 1
781 0.8820055 0.4315452 2
782 0.8816771 0.4314561 2
783 0.882151 0.4314517 2
784 0.8821321 0.43139017 2
785 0.88210225 0.4314478 2
786 0.8821575 0.43143466 2
787 0.8815263 0.43160775 2
788 0.881643 0.43179053 2
789 0.8815195 0.4316444 2
790 0.8816666 0.43147218 2
791 0.8813712 0.43183547 2
792 0.88195443 0.43177968 2
793 0.881317 0.43134728 2
794 0.20928948 0.50160116 5
795 0.20919606 0.50132656 5
796 0.20923388 0.5013115 5
797 0.20915425 0.5013545 5
798 0.20934854 0.501778 5
799 0.20922457 0.50168854 5
800 0.20919994 0.50150883 5
801 0.2092204 0.50170434 5
802 0.2093069 0.50160545 5
803 0.20914765 0.5018233 5
804 0.20922169 0.501479 5
805 0.20919871 0.5013963 5
806 0.20919421 0.5017021 5
807 0.89647365 0.748019 2
808 0.8970147 0.7481827 2
809 0.89696604 0.7478154 2
810 0.8965974 0.7480714 2
811 0.89686465 0.74797124 2
812 0.89683634 0.74779326 2
813 0.8970144 0.7478808 2
814 0.8971956 0.7475242 2
815 0.8964964 0.74752426 2
816 0.89706236 0.7480302 2
817 0.896931 0.74826294 2
818 0.89655346 0.7482717 2
819 0.89692456 0.7481042 2
820 0.87730664 0.6996912 2
821 0.87765867 0.69945836 2
822 0.87726617 0.6995115 2
823 0.87722665 0.6993332 2
824 0.8775045 0.69961554 2
825 0.8771784 0.6994779 2
826 0.8768397 0.6995144 2
827 0.87682647 0.6994458 2
828 0.87693745 0.69939417 2
829 0.87735885 0.69943017 2
830 0.8770633 0.69940525 2
831 0.87761 0.6991875 2
832 0.87731916 0.6995017 2
833 0.44305626 0.31099802 5
834 0.4430262 0.31093356 5
835 0.44304484 0.31111282 5
836 0.44305775 0.31097886 5
837 0.44314688 0.31104693 5
838 0.442894 0.31110093 5
839 0.44286284 0.3109488 5
840 0.4430695 0.31088984 5
841 0.44292238 0.3108755 5
842 0.44313416 0.31106248 5
843 0.44279742 0.3110513 5
844 0.44294316 0.31121972 5
845 0.44275957 0.3112525 5
846 0.31382728 0.11172057 3
847 0.31389508 0.11187053 3
848 0.31386158 0.11184262 3
849 0.31394336 0.11186083 3
850 0.31406608 0.11179041 3
851 0.31405306 0.11184042 3
852 0.31413913 0.11179656 3
853 0.31391564 0.11187208 3
854 0.31400764 0.11178269 3
855 0.31382486 0.111812785 3
856 0.31402013 0.11179017 3
857 0.3139702 0.111874916 3
858 0.3141292 0.11175251 3
859 0.6716451 0.8293556 6
860 0.6719102 0.8292138 6
861 0.6717016 0.82961047 6
862 0.6715879 0.8297642 6
863 0.6720035 0.8296737 6
864 0.67181015 0.8298873 6
865 0.67165816 0.8293234 6
866 0.67192894 0.8299184 6
867 0.67140317 0.8292664 6
868 0.6719954 0.8296283 6
869 0.67173266 0.8299835 6
870 0.67139393 0.8297822 6
871 0.67155766 0.8299041 6
872 0.66843724 0.8781952 6
873 0.66838866 0.87818503 6
874 0.668065 0.878389 6
875 0.6681481 0.87814784 6
876 0.667913 0.877815 6
877 0.668179 0.87786883 6
878 0.6681729 0.87801266 6
879 0.66844887 0.8775616 6
